token_id,rarity_tier,price_eth,name
5710,Home Run,0.333,Satoshe Slugger #5711
5715,Home Run,0.333,Satoshe Slugger #5716
5719,Home Run,0.333,Satoshe Slugger #5720
5722,Home Run,0.333,Satoshe Slugger #5723
5748,Home Run,0.333,Satoshe Slugger #5749
5757,Home Run,0.333,Satoshe Slugger #5758
5784,Home Run,0.333,Satoshe Slugger #5785
5795,Home Run,0.333,Satoshe Slugger #5796
5812,Home Run,0.333,Satoshe Slugger #5813
5820,Home Run,0.333,Satoshe Slugger #5821
5823,Home Run,0.333,Satoshe Slugger #5824
5838,Home Run,0.333,Satoshe Slugger #5839
5850,Home Run,0.333,Satoshe Slugger #5851
5865,Home Run,0.333,Satoshe Slugger #5866
5867,Home Run,0.333,Satoshe Slugger #5868
5871,Home Run,0.333,Satoshe Slugger #5872
5876,Home Run,0.333,Satoshe Slugger #5877
5884,Home Run,0.333,Satoshe Slugger #5885
5885,Home Run,0.333,Satoshe Slugger #5886
5890,Home Run,0.333,Satoshe Slugger #5891
5907,Home Run,0.333,Satoshe Slugger #5908
5908,Home Run,0.333,Satoshe Slugger #5909
5912,Home Run,0.333,Satoshe Slugger #5913
5913,Home Run,0.333,Satoshe Slugger #5914
5915,Home Run,0.333,Satoshe Slugger #5916
5916,Home Run,0.333,Satoshe Slugger #5917
5928,Home Run,0.333,Satoshe Slugger #5929
5930,Home Run,0.333,Satoshe Slugger #5931
5945,Home Run,0.333,Satoshe Slugger #5946
5950,Home Run,0.333,Satoshe Slugger #5951
5981,Home Run,0.333,Satoshe Slugger #5982
6028,Home Run,0.333,Satoshe Slugger #6029
6045,Home Run,0.333,Satoshe Slugger #6046
6089,Home Run,0.333,Satoshe Slugger #6090
6099,Home Run,0.333,Satoshe Slugger #6100
6129,Home Run,0.333,Satoshe Slugger #6130
6133,Home Run,0.333,Satoshe Slugger #6134
6190,Home Run,0.333,Satoshe Slugger #6191
6229,Home Run,0.333,Satoshe Slugger #6230
6230,Home Run,0.333,Satoshe Slugger #6231
6231,Home Run,0.333,Satoshe Slugger #6232
6248,Home Run,0.333,Satoshe Slugger #6249
6284,Home Run,0.333,Satoshe Slugger #6285
6294,Home Run,0.333,Satoshe Slugger #6295
6300,Home Run,0.333,Satoshe Slugger #6301
6315,Home Run,0.333,Satoshe Slugger #6316
6316,Home Run,0.333,Satoshe Slugger #6317
6326,Home Run,0.333,Satoshe Slugger #6327
6329,Home Run,0.333,Satoshe Slugger #6330
6333,Home Run,0.333,Satoshe Slugger #6334
6340,Home Run,0.333,Satoshe Slugger #6341
6347,Home Run,0.333,Satoshe Slugger #6348
6354,Home Run,0.333,Satoshe Slugger #6355
6356,Home Run,0.333,Satoshe Slugger #6357
6384,Home Run,0.333,Satoshe Slugger #6385
6385,Home Run,0.333,Satoshe Slugger #6386
6401,Home Run,0.333,Satoshe Slugger #6402
6414,Home Run,0.333,Satoshe Slugger #6415
6416,Home Run,0.333,Satoshe Slugger #6417
6417,Home Run,0.333,Satoshe Slugger #6418
6432,Home Run,0.333,Satoshe Slugger #6433
6438,Home Run,0.333,Satoshe Slugger #6439
6451,Home Run,0.333,Satoshe Slugger #6452
6459,Home Run,0.333,Satoshe Slugger #6460
6482,Home Run,0.333,Satoshe Slugger #6483
6485,Home Run,0.333,Satoshe Slugger #6486
6487,Home Run,0.333,Satoshe Slugger #6488
6495,Home Run,0.333,Satoshe Slugger #6496
6501,Home Run,0.333,Satoshe Slugger #6502
6516,Home Run,0.333,Satoshe Slugger #6517
6533,Home Run,0.333,Satoshe Slugger #6534
6534,Home Run,0.333,Satoshe Slugger #6535
6567,Home Run,0.333,Satoshe Slugger #6568
6579,Home Run,0.333,Satoshe Slugger #6580
6591,Home Run,0.333,Satoshe Slugger #6592
6611,Home Run,0.333,Satoshe Slugger #6612
6636,Home Run,0.333,Satoshe Slugger #6637
6652,Home Run,0.333,Satoshe Slugger #6653
6666,Home Run,0.333,Satoshe Slugger #6667
6679,Home Run,0.333,Satoshe Slugger #6680
6691,Home Run,0.333,Satoshe Slugger #6692
6732,Home Run,0.333,Satoshe Slugger #6733
6738,Home Run,0.333,Satoshe Slugger #6739
6745,Home Run,0.333,Satoshe Slugger #6746
6747,Home Run,0.333,Satoshe Slugger #6748
6766,Home Run,0.333,Satoshe Slugger #6767
6773,Home Run,0.333,Satoshe Slugger #6774
6789,Home Run,0.333,Satoshe Slugger #6790
6793,Home Run,0.333,Satoshe Slugger #6794
6802,Home Run,0.333,Satoshe Slugger #6803
6829,Home Run,0.333,Satoshe Slugger #6830
6833,Home Run,0.333,Satoshe Slugger #6834
6844,Home Run,0.333,Satoshe Slugger #6845
6850,Home Run,0.333,Satoshe Slugger #6851
6853,Home Run,0.333,Satoshe Slugger #6854
6862,Home Run,0.333,Satoshe Slugger #6863
6864,Home Run,0.333,Satoshe Slugger #6865
6873,Home Run,0.333,Satoshe Slugger #6874
6889,Home Run,0.333,Satoshe Slugger #6890
6894,Home Run,0.333,Satoshe Slugger #6895
6905,Home Run,0.333,Satoshe Slugger #6906
6943,Home Run,0.333,Satoshe Slugger #6944
6958,Home Run,0.333,Satoshe Slugger #6959
6960,Home Run,0.333,Satoshe Slugger #6961
7002,Home Run,0.333,Satoshe Slugger #7003
7031,Home Run,0.333,Satoshe Slugger #7032
7037,Home Run,0.333,Satoshe Slugger #7038
7131,Home Run,0.333,Satoshe Slugger #7132
7138,Home Run,0.333,Satoshe Slugger #7139
7142,Home Run,0.333,Satoshe Slugger #7143
7144,Home Run,0.333,Satoshe Slugger #7145
7174,Home Run,0.333,Satoshe Slugger #7175
7182,Home Run,0.333,Satoshe Slugger #7183
7184,Home Run,0.333,Satoshe Slugger #7185
7192,Home Run,0.333,Satoshe Slugger #7193
7193,Home Run,0.333,Satoshe Slugger #7194
7201,Home Run,0.333,Satoshe Slugger #7202
7215,Home Run,0.333,Satoshe Slugger #7216
7221,Home Run,0.333,Satoshe Slugger #7222
7228,Home Run,0.333,Satoshe Slugger #7229
7236,Home Run,0.333,Satoshe Slugger #7237
7241,Home Run,0.333,Satoshe Slugger #7242
7257,Home Run,0.333,Satoshe Slugger #7258
7286,Home Run,0.333,Satoshe Slugger #7287
7289,Home Run,0.333,Satoshe Slugger #7290
7294,Home Run,0.333,Satoshe Slugger #7295
7304,Home Run,0.333,Satoshe Slugger #7305
7327,Home Run,0.333,Satoshe Slugger #7328
7339,Home Run,0.333,Satoshe Slugger #7340
7352,Home Run,0.333,Satoshe Slugger #7353
7369,Home Run,0.333,Satoshe Slugger #7370
7377,Home Run,0.333,Satoshe Slugger #7378
7385,Home Run,0.333,Satoshe Slugger #7386
7393,Home Run,0.333,Satoshe Slugger #7394
7419,Home Run,0.333,Satoshe Slugger #7420
7436,Home Run,0.333,Satoshe Slugger #7437
7450,Home Run,0.333,Satoshe Slugger #7451
7481,Home Run,0.333,Satoshe Slugger #7482
7486,Home Run,0.333,Satoshe Slugger #7487
7506,Home Run,0.333,Satoshe Slugger #7507
7516,Home Run,0.333,Satoshe Slugger #7517
7531,Home Run,0.333,Satoshe Slugger #7532
7557,Home Run,0.333,Satoshe Slugger #7558
7614,Home Run,0.333,Satoshe Slugger #7615
7625,Home Run,0.333,Satoshe Slugger #7626
7630,Home Run,0.333,Satoshe Slugger #7631
7652,Home Run,0.333,Satoshe Slugger #7653
7657,Home Run,0.333,Satoshe Slugger #7658
7668,Home Run,0.333,Satoshe Slugger #7669
7670,Home Run,0.333,Satoshe Slugger #7671
7680,Home Run,0.333,Satoshe Slugger #7681
7695,Home Run,0.333,Satoshe Slugger #7696
7718,Home Run,0.333,Satoshe Slugger #7719
7764,Home Run,0.333,Satoshe Slugger #7765
7765,Home Run,0.333,Satoshe Slugger #7766
7768,Home Run,0.333,Satoshe Slugger #7769
885,Stand-Up Double,0.00777,Satoshe Slugger #886
892,Stand-Up Double,0.00777,Satoshe Slugger #893
885,Stand-Up Double,0.00777,Satoshe Slugger #886
892,Stand-Up Double,0.00777,Satoshe Slugger #893
906,Stand-Up Double,0.00777,Satoshe Slugger #907
917,Stand-Up Double,0.00777,Satoshe Slugger #918
1010,Stand-Up Double,0.00777,Satoshe Slugger #1011
1016,Stand-Up Double,0.00777,Satoshe Slugger #1017
1032,Stand-Up Double,0.00777,Satoshe Slugger #1033
1091,Stand-Up Double,0.00777,Satoshe Slugger #1092
1159,Stand-Up Double,0.00777,Satoshe Slugger #1160
1164,Stand-Up Double,0.00777,Satoshe Slugger #1165
1171,Stand-Up Double,0.00777,Satoshe Slugger #1172
1173,Stand-Up Double,0.00777,Satoshe Slugger #1174
1213,Stand-Up Double,0.00777,Satoshe Slugger #1214
1318,Stand-Up Double,0.00777,Satoshe Slugger #1319
1319,Stand-Up Double,0.00777,Satoshe Slugger #1320
1393,Stand-Up Double,0.00777,Satoshe Slugger #1394
1432,Stand-Up Double,0.00777,Satoshe Slugger #1433
1434,Stand-Up Double,0.00777,Satoshe Slugger #1435
1549,Stand-Up Double,0.00777,Satoshe Slugger #1550
1914,Stand-Up Double,0.00777,Satoshe Slugger #1915
1922,Stand-Up Double,0.00777,Satoshe Slugger #1923
1952,Stand-Up Double,0.00777,Satoshe Slugger #1953
1993,Stand-Up Double,0.00777,Satoshe Slugger #1994
2101,Stand-Up Double,0.00777,Satoshe Slugger #2102
2130,Stand-Up Double,0.00777,Satoshe Slugger #2131
2187,Stand-Up Double,0.00777,Satoshe Slugger #2188
2194,Stand-Up Double,0.00777,Satoshe Slugger #2195
2290,Stand-Up Double,0.00777,Satoshe Slugger #2291
2299,Stand-Up Double,0.00777,Satoshe Slugger #2300
2304,Stand-Up Double,0.00777,Satoshe Slugger #2305
2310,Stand-Up Double,0.00777,Satoshe Slugger #2311
2381,Stand-Up Double,0.00777,Satoshe Slugger #2382
2383,Stand-Up Double,0.00777,Satoshe Slugger #2384
2467,Stand-Up Double,0.00777,Satoshe Slugger #2468
2511,Stand-Up Double,0.00777,Satoshe Slugger #2512
2520,Stand-Up Double,0.00777,Satoshe Slugger #2521
2539,Stand-Up Double,0.00777,Satoshe Slugger #2540
2548,Stand-Up Double,0.00777,Satoshe Slugger #2549
2577,Stand-Up Double,0.00777,Satoshe Slugger #2578
2649,Stand-Up Double,0.00777,Satoshe Slugger #2650
2693,Stand-Up Double,0.00777,Satoshe Slugger #2694
2736,Stand-Up Double,0.00777,Satoshe Slugger #2737
2738,Stand-Up Double,0.00777,Satoshe Slugger #2739
2748,Stand-Up Double,0.00777,Satoshe Slugger #2749
2751,Stand-Up Double,0.00777,Satoshe Slugger #2752
2791,Stand-Up Double,0.00777,Satoshe Slugger #2792
2793,Stand-Up Double,0.00777,Satoshe Slugger #2794
2798,Stand-Up Double,0.00777,Satoshe Slugger #2799
2802,Stand-Up Double,0.00777,Satoshe Slugger #2803
2858,Stand-Up Double,0.00777,Satoshe Slugger #2859
2892,Stand-Up Double,0.00777,Satoshe Slugger #2893
2897,Stand-Up Double,0.00777,Satoshe Slugger #2898
2954,Stand-Up Double,0.00777,Satoshe Slugger #2955
2965,Stand-Up Double,0.00777,Satoshe Slugger #2966
2980,Stand-Up Double,0.00777,Satoshe Slugger #2981
3025,Stand-Up Double,0.00777,Satoshe Slugger #3026
3026,Stand-Up Double,0.00777,Satoshe Slugger #3027
3047,Stand-Up Double,0.00777,Satoshe Slugger #3048
3048,Stand-Up Double,0.00777,Satoshe Slugger #3049
3163,Stand-Up Double,0.00777,Satoshe Slugger #3164
3180,Stand-Up Double,0.00777,Satoshe Slugger #3181
3183,Stand-Up Double,0.00777,Satoshe Slugger #3184
3217,Stand-Up Double,0.00777,Satoshe Slugger #3218
3258,Stand-Up Double,0.00777,Satoshe Slugger #3259
3325,Stand-Up Double,0.00777,Satoshe Slugger #3326
3335,Stand-Up Double,0.00777,Satoshe Slugger #3336
3372,Stand-Up Double,0.00777,Satoshe Slugger #3373
3386,Stand-Up Double,0.00777,Satoshe Slugger #3387
3408,Stand-Up Double,0.00777,Satoshe Slugger #3409
3550,Stand-Up Double,0.00777,Satoshe Slugger #3551
3582,Stand-Up Double,0.00777,Satoshe Slugger #3583
3591,Stand-Up Double,0.00777,Satoshe Slugger #3592
3637,Stand-Up Double,0.00777,Satoshe Slugger #3638
3661,Stand-Up Double,0.00777,Satoshe Slugger #3662
3690,Stand-Up Double,0.00777,Satoshe Slugger #3691
3717,Stand-Up Double,0.00777,Satoshe Slugger #3718
3759,Stand-Up Double,0.00777,Satoshe Slugger #3760
3857,Stand-Up Double,0.00777,Satoshe Slugger #3858
3878,Stand-Up Double,0.00777,Satoshe Slugger #3879
3906,Stand-Up Double,0.00777,Satoshe Slugger #3907
3914,Stand-Up Double,0.00777,Satoshe Slugger #3915
3953,Stand-Up Double,0.00777,Satoshe Slugger #3954
3990,Stand-Up Double,0.00777,Satoshe Slugger #3991
4014,Stand-Up Double,0.00777,Satoshe Slugger #4015
4126,Stand-Up Double,0.00777,Satoshe Slugger #4127
4137,Stand-Up Double,0.00777,Satoshe Slugger #4138
4159,Stand-Up Double,0.00777,Satoshe Slugger #4160
4176,Stand-Up Double,0.00777,Satoshe Slugger #4177
4197,Stand-Up Double,0.00777,Satoshe Slugger #4198
4213,Stand-Up Double,0.00777,Satoshe Slugger #4214
4358,Stand-Up Double,0.00777,Satoshe Slugger #4359
4455,Stand-Up Double,0.00777,Satoshe Slugger #4456
4568,Stand-Up Double,0.00777,Satoshe Slugger #4569
4576,Stand-Up Double,0.00777,Satoshe Slugger #4577
4654,Stand-Up Double,0.00777,Satoshe Slugger #4655
4656,Stand-Up Double,0.00777,Satoshe Slugger #4657
4724,Stand-Up Double,0.00777,Satoshe Slugger #4725
4839,Stand-Up Double,0.00777,Satoshe Slugger #4840
4860,Stand-Up Double,0.00777,Satoshe Slugger #4861
4880,Stand-Up Double,0.00777,Satoshe Slugger #4881
4884,Stand-Up Double,0.00777,Satoshe Slugger #4885
4893,Stand-Up Double,0.00777,Satoshe Slugger #4894
4928,Stand-Up Double,0.00777,Satoshe Slugger #4929
4951,Stand-Up Double,0.00777,Satoshe Slugger #4952
4959,Stand-Up Double,0.00777,Satoshe Slugger #4960
4991,Stand-Up Double,0.00777,Satoshe Slugger #4992
5063,Stand-Up Double,0.00777,Satoshe Slugger #5064
5114,Stand-Up Double,0.00777,Satoshe Slugger #5115
5188,Stand-Up Double,0.00777,Satoshe Slugger #5189
5198,Stand-Up Double,0.00777,Satoshe Slugger #5199
5204,Stand-Up Double,0.00777,Satoshe Slugger #5205
5253,Stand-Up Double,0.00777,Satoshe Slugger #5254
5262,Stand-Up Double,0.00777,Satoshe Slugger #5263
5345,Stand-Up Double,0.00777,Satoshe Slugger #5346
5359,Stand-Up Double,0.00777,Satoshe Slugger #5360
5371,Stand-Up Double,0.00777,Satoshe Slugger #5372
5421,Stand-Up Double,0.00777,Satoshe Slugger #5422
5423,Stand-Up Double,0.00777,Satoshe Slugger #5424
5461,Stand-Up Double,0.00777,Satoshe Slugger #5462
5491,Stand-Up Double,0.00777,Satoshe Slugger #5492
5549,Stand-Up Double,0.00777,Satoshe Slugger #5550
5595,Stand-Up Double,0.00777,Satoshe Slugger #5596
5600,Stand-Up Double,0.00777,Satoshe Slugger #5601
5709,Stand-Up Double,0.00777,Satoshe Slugger #5710
5765,Stand-Up Double,0.00777,Satoshe Slugger #5766
5771,Stand-Up Double,0.00777,Satoshe Slugger #5772
5781,Stand-Up Double,0.00777,Satoshe Slugger #5782
5837,Stand-Up Double,0.00777,Satoshe Slugger #5838
5848,Stand-Up Double,0.00777,Satoshe Slugger #5849
5985,Stand-Up Double,0.00777,Satoshe Slugger #5986
5988,Stand-Up Double,0.00777,Satoshe Slugger #5989
6022,Stand-Up Double,0.00777,Satoshe Slugger #6023
6035,Stand-Up Double,0.00777,Satoshe Slugger #6036
6058,Stand-Up Double,0.00777,Satoshe Slugger #6059
6072,Stand-Up Double,0.00777,Satoshe Slugger #6073
6161,Stand-Up Double,0.00777,Satoshe Slugger #6162
6186,Stand-Up Double,0.00777,Satoshe Slugger #6187
6217,Stand-Up Double,0.00777,Satoshe Slugger #6218
6281,Stand-Up Double,0.00777,Satoshe Slugger #6282
6391,Stand-Up Double,0.00777,Satoshe Slugger #6392
6479,Stand-Up Double,0.00777,Satoshe Slugger #6480
6519,Stand-Up Double,0.00777,Satoshe Slugger #6520
6539,Stand-Up Double,0.00777,Satoshe Slugger #6540
6554,Stand-Up Double,0.00777,Satoshe Slugger #6555
6566,Stand-Up Double,0.00777,Satoshe Slugger #6567
6595,Stand-Up Double,0.00777,Satoshe Slugger #6596
6622,Stand-Up Double,0.00777,Satoshe Slugger #6623
6650,Stand-Up Double,0.00777,Satoshe Slugger #6651
6664,Stand-Up Double,0.00777,Satoshe Slugger #6665
6712,Stand-Up Double,0.00777,Satoshe Slugger #6713
6799,Stand-Up Double,0.00777,Satoshe Slugger #6800
6843,Stand-Up Double,0.00777,Satoshe Slugger #6844
6851,Stand-Up Double,0.00777,Satoshe Slugger #6852
6946,Stand-Up Double,0.00777,Satoshe Slugger #6947
7022,Stand-Up Double,0.00777,Satoshe Slugger #7023
7033,Stand-Up Double,0.00777,Satoshe Slugger #7034
7038,Stand-Up Double,0.00777,Satoshe Slugger #7039
7196,Stand-Up Double,0.00777,Satoshe Slugger #7197
7253,Stand-Up Double,0.00777,Satoshe Slugger #7254
7303,Stand-Up Double,0.00777,Satoshe Slugger #7304
7328,Stand-Up Double,0.00777,Satoshe Slugger #7329
7383,Stand-Up Double,0.00777,Satoshe Slugger #7384
7422,Stand-Up Double,0.00777,Satoshe Slugger #7423
7508,Stand-Up Double,0.00777,Satoshe Slugger #7509
7520,Stand-Up Double,0.00777,Satoshe Slugger #7521
7562,Stand-Up Double,0.00777,Satoshe Slugger #7563
7633,Stand-Up Double,0.00777,Satoshe Slugger #7634
7688,Stand-Up Double,0.00777,Satoshe Slugger #7689
7699,Stand-Up Double,0.00777,Satoshe Slugger #7700
7723,Stand-Up Double,0.00777,Satoshe Slugger #7724
889,Line Drive,0.00777,Satoshe Slugger #890
889,Line Drive,0.00777,Satoshe Slugger #890
961,Line Drive,0.00777,Satoshe Slugger #962
986,Line Drive,0.00777,Satoshe Slugger #987
997,Line Drive,0.00777,Satoshe Slugger #998
998,Line Drive,0.00777,Satoshe Slugger #999
1028,Line Drive,0.00777,Satoshe Slugger #1029
1192,Line Drive,0.00777,Satoshe Slugger #1193
1265,Line Drive,0.00777,Satoshe Slugger #1266
1266,Line Drive,0.00777,Satoshe Slugger #1267
1320,Line Drive,0.00777,Satoshe Slugger #1321
1346,Line Drive,0.00777,Satoshe Slugger #1347
1369,Line Drive,0.00777,Satoshe Slugger #1370
1389,Line Drive,0.00777,Satoshe Slugger #1390
1551,Line Drive,0.00777,Satoshe Slugger #1552
1604,Line Drive,0.00777,Satoshe Slugger #1605
1610,Line Drive,0.00777,Satoshe Slugger #1611
1686,Line Drive,0.00777,Satoshe Slugger #1687
1782,Line Drive,0.00777,Satoshe Slugger #1783
1784,Line Drive,0.00777,Satoshe Slugger #1785
1817,Line Drive,0.00777,Satoshe Slugger #1818
1826,Line Drive,0.00777,Satoshe Slugger #1827
1911,Line Drive,0.00777,Satoshe Slugger #1912
2061,Line Drive,0.00777,Satoshe Slugger #2062
2075,Line Drive,0.00777,Satoshe Slugger #2076
2079,Line Drive,0.00777,Satoshe Slugger #2080
2094,Line Drive,0.00777,Satoshe Slugger #2095
2253,Line Drive,0.00777,Satoshe Slugger #2254
2305,Line Drive,0.00777,Satoshe Slugger #2306
2356,Line Drive,0.00777,Satoshe Slugger #2357
2420,Line Drive,0.00777,Satoshe Slugger #2421
2496,Line Drive,0.00777,Satoshe Slugger #2497
2517,Line Drive,0.00777,Satoshe Slugger #2518
2528,Line Drive,0.00777,Satoshe Slugger #2529
2549,Line Drive,0.00777,Satoshe Slugger #2550
2672,Line Drive,0.00777,Satoshe Slugger #2673
2676,Line Drive,0.00777,Satoshe Slugger #2677
2692,Line Drive,0.00777,Satoshe Slugger #2693
2720,Line Drive,0.00777,Satoshe Slugger #2721
2759,Line Drive,0.00777,Satoshe Slugger #2760
2818,Line Drive,0.00777,Satoshe Slugger #2819
2891,Line Drive,0.00777,Satoshe Slugger #2892
2901,Line Drive,0.00777,Satoshe Slugger #2902
3034,Line Drive,0.00777,Satoshe Slugger #3035
3071,Line Drive,0.00777,Satoshe Slugger #3072
3115,Line Drive,0.00777,Satoshe Slugger #3116
3152,Line Drive,0.00777,Satoshe Slugger #3153
3222,Line Drive,0.00777,Satoshe Slugger #3223
3223,Line Drive,0.00777,Satoshe Slugger #3224
3276,Line Drive,0.00777,Satoshe Slugger #3277
3495,Line Drive,0.00777,Satoshe Slugger #3496
3559,Line Drive,0.00777,Satoshe Slugger #3560
3629,Line Drive,0.00777,Satoshe Slugger #3630
3728,Line Drive,0.00777,Satoshe Slugger #3729
3729,Line Drive,0.00777,Satoshe Slugger #3730
3754,Line Drive,0.00777,Satoshe Slugger #3755
3793,Line Drive,0.00777,Satoshe Slugger #3794
3871,Line Drive,0.00777,Satoshe Slugger #3872
3888,Line Drive,0.00777,Satoshe Slugger #3889
3903,Line Drive,0.00777,Satoshe Slugger #3904
4012,Line Drive,0.00777,Satoshe Slugger #4013
4068,Line Drive,0.00777,Satoshe Slugger #4069
4138,Line Drive,0.00777,Satoshe Slugger #4139
4208,Line Drive,0.00777,Satoshe Slugger #4209
4211,Line Drive,0.00777,Satoshe Slugger #4212
4350,Line Drive,0.00777,Satoshe Slugger #4351
4381,Line Drive,0.00777,Satoshe Slugger #4382
4439,Line Drive,0.00777,Satoshe Slugger #4440
4448,Line Drive,0.00777,Satoshe Slugger #4449
4467,Line Drive,0.00777,Satoshe Slugger #4468
4492,Line Drive,0.00777,Satoshe Slugger #4493
4547,Line Drive,0.00777,Satoshe Slugger #4548
4557,Line Drive,0.00777,Satoshe Slugger #4558
4651,Line Drive,0.00777,Satoshe Slugger #4652
4689,Line Drive,0.00777,Satoshe Slugger #4690
4743,Line Drive,0.00777,Satoshe Slugger #4744
4753,Line Drive,0.00777,Satoshe Slugger #4754
4766,Line Drive,0.00777,Satoshe Slugger #4767
4770,Line Drive,0.00777,Satoshe Slugger #4771
4787,Line Drive,0.00777,Satoshe Slugger #4788
4862,Line Drive,0.00777,Satoshe Slugger #4863
4883,Line Drive,0.00777,Satoshe Slugger #4884
4892,Line Drive,0.00777,Satoshe Slugger #4893
5039,Line Drive,0.00777,Satoshe Slugger #5040
5136,Line Drive,0.00777,Satoshe Slugger #5137
5156,Line Drive,0.00777,Satoshe Slugger #5157
5214,Line Drive,0.00777,Satoshe Slugger #5215
5241,Line Drive,0.00777,Satoshe Slugger #5242
5278,Line Drive,0.00777,Satoshe Slugger #5279
5347,Line Drive,0.00777,Satoshe Slugger #5348
5351,Line Drive,0.00777,Satoshe Slugger #5352
5462,Line Drive,0.00777,Satoshe Slugger #5463
5512,Line Drive,0.00777,Satoshe Slugger #5513
5518,Line Drive,0.00777,Satoshe Slugger #5519
5524,Line Drive,0.00777,Satoshe Slugger #5525
5597,Line Drive,0.00777,Satoshe Slugger #5598
5635,Line Drive,0.00777,Satoshe Slugger #5636
5662,Line Drive,0.00777,Satoshe Slugger #5663
5694,Line Drive,0.00777,Satoshe Slugger #5695
5732,Line Drive,0.00777,Satoshe Slugger #5733
5741,Line Drive,0.00777,Satoshe Slugger #5742
5755,Line Drive,0.00777,Satoshe Slugger #5756
5776,Line Drive,0.00777,Satoshe Slugger #5777
5777,Line Drive,0.00777,Satoshe Slugger #5778
5887,Line Drive,0.00777,Satoshe Slugger #5888
5944,Line Drive,0.00777,Satoshe Slugger #5945
5998,Line Drive,0.00777,Satoshe Slugger #5999
6108,Line Drive,0.00777,Satoshe Slugger #6109
6114,Line Drive,0.00777,Satoshe Slugger #6115
6148,Line Drive,0.00777,Satoshe Slugger #6149
6182,Line Drive,0.00777,Satoshe Slugger #6183
6251,Line Drive,0.00777,Satoshe Slugger #6252
6267,Line Drive,0.00777,Satoshe Slugger #6268
6371,Line Drive,0.00777,Satoshe Slugger #6372
6426,Line Drive,0.00777,Satoshe Slugger #6427
6429,Line Drive,0.00777,Satoshe Slugger #6430
6469,Line Drive,0.00777,Satoshe Slugger #6470
6496,Line Drive,0.00777,Satoshe Slugger #6497
6538,Line Drive,0.00777,Satoshe Slugger #6539
6607,Line Drive,0.00777,Satoshe Slugger #6608
6609,Line Drive,0.00777,Satoshe Slugger #6610
6633,Line Drive,0.00777,Satoshe Slugger #6634
6715,Line Drive,0.00777,Satoshe Slugger #6716
6979,Line Drive,0.00777,Satoshe Slugger #6980
7061,Line Drive,0.00777,Satoshe Slugger #7062
7220,Line Drive,0.00777,Satoshe Slugger #7221
7371,Line Drive,0.00777,Satoshe Slugger #7372
